SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuationInTranslation,CorpusName
1692,1,32,#NAME?,-3.413295,-7.025208,-5.944229,-1.371837,-3.609837,-3.053019,-2.356457,-6.58199,-1.854224,-4.996234,-5.052228,-5.845259,-1.427324,-2.479614,-1.882262,-2.051213,-8.445502,-2.277852,-5.63158,-1.61441,-4.368073,-0.4155033,#NAME?,-4.705517,-5.342343,-3.963793,-1.40329,-2.265604,-1.569875,-2.203845,-0.7454585,-0.4368242,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_2_8_9_10_11_17_18_23],[7_9_15_18_20_22_27_30_31],psucssa
1693,1,9,-4.366777,-4.6344,-6.778114,-3.924088,-2.067125,-2.696223,-7.2512,-5.060894,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],[8],psucssa
1694,1,12,-6.258925,-4.103825,-3.559633,-1.364868,-5.325006,-5.170009,-5.295517,-4.23345,-1.728817,-4.807055,-8.169356,-3.037526,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3_8_11],psucssa
1695,1,5,-7.308454,-2.950998,-5.135391,-1.968483,-0.8843334,-1.029963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[4],psucssa
1696,1,14,-2.715695,-4.14514,-4.957045,-1.542295,-5.231365,-0.5855799,-3.440677,-5.873211,-1.853136,-0.523432,-8.785531,-5.739368,-6.400542,-0.9105336,-1.287331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_7_8_9_10],[13],psucssa
1697,1,14,-4.683601,-3.930494,-0.6656599,-3.070009,-4.037111,-3.490678,-7.309188,-2.994566,-5.279712,-1.215996,-3.736432,-3.198245,-4.192195,-3.800119,-0.872935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_12_13],[2_13],psucssa
1698,1,10,-2.896955,-1.939256,-4.581965,-0.6766936,-0.79588,-5.365262,-4.942608,-4.499596,-3.362691,-1.233552,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[4_9],psucssa
1699,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1700,1,10,-3.991114,-3.577481,-1.413318,-5.85743,-5.918959,-1.327548,-3.991126,-2.402925,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4],[2_8_9],psucssa
1701,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1702,1,17,-2.675791,-1.92507,-3.213869,-3.191896,-3.954736,-4.838398,-2.485431,-2.902938,-4.148213,-2.225975,-6.778164,-2.423389,-2.668368,-5.37317,-3.047992,-5.566506,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[10_11],[11_16],psucssa
1703,1,16,-4.255627,-2.984564,-1.459057,-4.521494,-5.461766,-3.366786,-5.6745,-0.6656599,-3.897641,-4.26465,-6.188807,-4.914858,-4.588216,-6.768269,-5.150509,-1.496843,-0.5475012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9],[7_15],psucssa
1704,1,4,-4.138768,-0.0713013,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[1_3],psucssa
1705,1,5,-3.923701,-1.98259,-0.9670168,-4.095883,-0.9595714,-4.170378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[2],psucssa
1706,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1707,1,4,-4.138768,-0.0713013,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[1_3],psucssa
1708,1,13,-4.455366,-2.399191,-2.185372,-5.876099,-6.516572,-3.256454,-4.233015,-1.120114,-2.915588,-6.372984,-3.083468,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11_12],[8_12],psucssa
1709,1,41,-3.478143,-4.422415,-2.043309,-1.506843,-2.042519,-1.160955,-4.053416,-0.52939,-2.809585,-3.105006,-2.539941,-4.43919,-5.26409,-4.438642,-1.544203,-0.4197198,-2.703072,-1.637225,#NAME?,-3.842119,-2.753731,-1.945141,-1.710334,-3.862374,-6.940816,-1.218995,-5.037199,-3.178873,-4.075205,-3.758102,-3.392483,-4.097508,-1.153275,-2.272438,-5.52004,-5.438485,-2.441464,-2.602587,-3.472428,-2.75937,-0.1597008,-0.5128034,,,,,,,,,,,,,,,,,,,[18],[7_15_25_32_40],psucssa
1710,1,11,-4.600861,-2.019063,-5.61654,-1.252912,-1.311754,-5.049155,-3.736811,-7.025208,-5.075413,-1.579472,-2.455295,-2.790409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[5_8],psucssa
1711,1,16,-4.003255,-2.132369,-1.640447,-5.89354,-4.025441,-2.961684,-6.172417,-1.589875,-5.207108,-3.987487,-5.217128,-4.055674,-5.571736,-5.107231,-5.666935,-1.380544,-0.5132176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11],[7_15],psucssa
1712,1,5,-4.138768,-0.0713013,-4.468209,-6.318964,-0.9273974,-0.6633297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[1_4],psucssa
1713,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1714,1,13,-3.249861,-1.402706,-4.612175,-5.057615,-3.823509,-5.021095,-2.772742,-5.26961,-7.140625,-1.166169,-2.538546,-3.330906,-1.129163,-0.4970923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6_7],[12],psucssa
1715,1,5,-4.138768,-0.0713013,-4.468209,-6.318964,-0.9273974,-0.6633297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[1_4],psucssa
1716,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1717,1,5,-4.138768,-0.0713013,-4.468209,-6.318964,-0.9273974,-0.6633297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[1_4],psucssa
1718,1,8,-4.600861,-4.619933,-1.782907,-0.5531858,-5.095669,-4.234586,-4.576591,-2.632837,-0.4630894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3_7],psucssa
1719,1,4,-6.100998,-4.342767,-7.113403,-1.361145,-0.4759423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[3],psucssa
1720,1,8,-4.600861,-4.619933,-1.782907,-0.5531858,-5.095669,-4.234586,-4.576591,-2.632837,-0.4630894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3_7],psucssa
1721,1,9,-2.357215,-4.690555,-4.100935,-2.702323,-5.565951,-6.74388,-1.44341,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7_8],[6_8],psucssa
1722,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1723,1,18,-2.677585,-0.177946,-4.790089,-6.895824,-1.625276,-0.4196835,-2.710884,-2.865629,-3.531172,-3.070822,-0.31627,#NAME?,-5.815166,-0.7883704,-3.788361,-3.875054,-1.861383,-4.811253,-3.091392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9_10_11],[1_5_10_13],psucssa
1724,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1725,1,10,-6.618257,-2.140457,#NAME?,-4.014245,-5.408489,-2.374137,-5.363014,-5.430295,-6.035212,-1.48335,-0.4357286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_8_9],[1_9],psucssa
1726,1,7,-5.637844,-3.786955,-6.404576,-5.386544,-4.221642,-2.365317,-0.7383841,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3],[6],psucssa
1727,1,15,-2.585877,-1.863194,-4.912446,-6.791408,-1.115698,-2.441755,-4.80372,-4.075368,-5.62133,-4.688158,-2.64219,-6.641521,-4.15559,-3.489732,-0.9804869,-0.5176578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[4_14],psucssa
1728,1,3,-4.495176,-5.116006,-5.510527,-3.381994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],,psucssa
1729,1,14,-4.792746,-4.929224,-6.863743,-3.72138,-3.658572,-4.835093,-2.304785,-4.059799,-2.993037,-5.347783,-3.452109,-7.025088,-5.093815,-3.452109,-2.309863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11_12_13],[9_10_12_13],psucssa
1730,1,12,-4.792746,-6.852601,-3.986362,-3.454642,-4.129025,-1.310651,-2.636363,-3.618103,-9.468269,-3.880129,-2.027634,-4.281109,-0.7621061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_6_7_8_9_10_11],[5_11],psucssa
1731,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1732,1,10,-5.007857,-3.894337,-4.000842,-3.47088,-8.638811,-1.529443,-3.708965,-5.561341,-5.565348,-1.936868,-0.5936268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4],[9],psucssa
1733,1,9,-3.535944,-4.423425,-4.660127,-0.4997657,-1.818464,-1.931603,-2.717601,-4.527647,-1.138303,-0.6786942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[8],psucssa
1734,1,10,-5.001022,-1.834626,-4.727805,-0.6746107,-4.793679,-4.633714,-1.112219,-4.015083,-4.974262,-0.8060885,-0.1303289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3_9],psucssa
1735,1,5,-3.527254,-1.742613,-2.741718,-5.365424,-4.841461,-2.229329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],,psucssa
1736,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1737,1,8,-2.715695,-4.139023,-3.860873,-4.983231,-4.005394,-3.218899,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6_7],[5_7],psucssa
1738,1,5,-3.674056,-0.7193732,-1.826222,-2.440712,-4.627968,-2.927735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_4],,psucssa
1739,1,3,-3.923701,-1.98259,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],,psucssa
1740,1,16,-3.991114,-3.577481,-4.00455,-5.438549,-1.578148,-3.6651,-6.362097,-1.045707,-3.035951,-1.837657,-2.35336,-2.337467,-2.538382,-2.703747,#NAME?,-3.961602,-1.035246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_14_15],[7_15],psucssa
1741,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1742,1,13,-2.677585,#NAME?,-6.254814,-1.763748,-0.5049582,-4.951176,-1.820754,-3.959536,-1.836219,-1.272375,-3.936767,-5.794906,-4.00049,-1.035246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[12],psucssa
1743,1,27,-4.371978,-0.9190781,-4.802146,#NAME?,-1.197862,-5.267371,-3.542106,-0.6215063,-2.284171,-0.6374897,-6.131195,-2.46769,-3.220735,-0.7339476,#NAME?,-3.092635,-2.135891,-4.485343,-0.7185656,-4.754732,-3.179971,-6.300181,-3.556792,-0.9413958,-2.51266,-0.6374897,-0.9926533,-0.4035269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_19_20],[4_13_26],psucssa
1744,1,6,-4.495176,-3.133663,-5.508374,-0.9246232,-4.810929,-4.966759,-2.742872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],[3],psucssa
1745,1,7,-6.527233,-4.801965,-3.645448,-5.30722,-4.686775,-4.383025,-3.973564,-3.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],,psucssa
1746,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1747,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1748,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1749,1,5,-4.022713,-7.117393,-2.881559,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4],[2_4],psucssa
1750,1,9,-3.991114,-3.577481,-1.413318,-5.85743,-2.204875,-5.739975,-0.4196835,-4.781831,-0.08122981,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],[2_8],psucssa
1751,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1752,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1753,1,8,-4.4189,-3.136307,-5.014231,-4.574896,-3.968558,-5.67558,-3.155119,-0.9598828,-0.5446526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[7],psucssa
1754,1,9,-6.100998,-3.275038,-6.340495,-1.677539,-7.374193,-1.772481,-7.089008,-3.681584,-3.717192,-0.1497623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5_6],[3_5_8],psucssa
1755,1,5,-3.535182,-4.950408,-5.950173,-2.981251,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[4],psucssa
1756,1,2,-7.948301,-4.820948,-2.523486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,psucssa
1757,1,9,-4.867811,-4.198951,-4.756801,-3.553083,-6.50137,-3.188639,-3.884458,-4.435552,-5.11375,-3.344346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_7_8],,psucssa
1758,1,3,-3.923701,-1.98259,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],,psucssa
1759,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1760,1,14,-5.194147,-1.425777,#NAME?,-4.176386,#NAME?,-4.176386,#NAME?,-2.105435,-0.650747,-2.958053,-1.269436,-5.870041,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_4_5_6_7_8_12_13],[1_2_3_4_5_6_7_8_13],psucssa
1761,1,4,-2.675791,-6.099441,-0.4196835,-2.127501,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[3],psucssa
1762,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1763,1,4,-2.675791,-6.381551,-5.152902,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[3],psucssa
1764,1,4,-3.991114,-3.577481,-6.144088,-1.344694,-0.5303668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[3],psucssa
1765,1,13,-5.361638,-5.377407,-1.77234,-4.116478,-1.070854,-5.369936,-0.589095,-2.100399,-3.234193,-4.723382,-2.221874,-4.051047,-0.763428,-0.6515737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[6_12],psucssa
1766,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1767,1,6,-2.92147,-3.214154,-3.749951,-1.44281,-6.986399,-1.354009,-0.629897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5],[5],psucssa
1768,1,3,-3.923701,-1.98259,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],,psucssa
1769,1,9,-3.991114,-3.577481,-1.413318,-2.476216,-3.388263,-5.360964,-6.103582,-3.372987,-1.812899,-1.035246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[2_8],psucssa
1770,1,23,-2.328403,-4.195168,-2.946685,-3.283353,-3.830157,-2.045803,-1.041393,-4.85316,-0.5446526,-2.826794,-2.677198,-2.526148,-5.750447,-4.8899,-0.7314612,-2.343806,-1.105512,-4.320204,-5.702744,-1.184942,-5.142428,-5.284589,-1.155616,-0.4375506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12_13_14],[8_14_22],psucssa
1771,1,10,-6.527233,-3.638541,-2.740024,-4.083133,-4.521952,-3.853122,-0.7263179,-2.624001,-1.890529,-4.092137,-1.540507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_4_5_6_7_8_9],[1_9],psucssa
1772,1,21,-3.924634,-1.62606,-4.136919,-1.229741,-4.752044,-4.417431,-0.8415478,-1.281002,-2.395817,-0.6566548,-3.966106,-7.928619,-3.638541,-5.471318,-1.282486,-4.364275,-1.48949,-3.759815,-4.807682,-5.19733,-5.447538,-0.9936768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20],[6_12_14_20],psucssa
1773,1,5,-6.527233,-3.638541,-5.471318,-6.102754,-3.831557,-1.463427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_4],[1_4],psucssa
1774,1,4,-6.527233,-3.638541,#NAME?,-4.07272,-1.463427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3],[1_3],psucssa
1775,1,13,-4.280333,-3.303072,-5.352611,-2.23751,-5.001866,-2.79575,-1.467619,-2.488489,-4.226371,-1.800904,-3.161473,-5.437279,-3.323957,-2.583755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_4],[7],psucssa
1776,1,16,-4.430718,#NAME?,-1.87802,-7.256082,-4.809525,-3.106446,-0.3912066,-2.422836,-4.36452,-3.628205,-4.871449,-2.793717,-3.045794,-3.234575,-5.92199,-2.770994,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[1_6_15],psucssa
1777,1,14,-5.637844,-9.168117,-3.264313,-2.734676,-4.225224,-4.942069,-2.429677,-0.9088089,-5.220903,-3.430073,-4.132708,-4.035218,-4.669585,-2.799366,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[7_13],psucssa
1778,1,3,-3.923701,-1.98259,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],,psucssa
1779,1,9,-4.772542,-2.836216,-5.286949,-5.644895,-0.8365281,-5.430283,-4.915364,-6.44068,-1.146128,-0.2762064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[4_8],psucssa
1780,1,6,-2.715695,-3.533183,-2.574156,-6.429443,-5.060894,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[5],psucssa
1781,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1782,1,7,-3.380966,-0.5362594,-3.49434,-2.071167,-5.85518,-3.492097,-3.987705,-3.535849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],,psucssa
1783,1,5,-8.677697,-3.517413,-5.718411,-3.753889,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_4],psucssa
1784,1,7,-3.991114,-2.321686,-2.938609,-1.005395,-4.729612,-6.462815,-5.952439,-2.589564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5],,psucssa
1785,1,18,-5.073573,-2.657978,-2.532063,-5.019824,-1.853136,-0.523432,-0.7569619,-3.892407,-3.077757,-1.889528,-1.017912,-2.316068,-4.859936,-0.8055654,-3.160055,-4.600774,-1.431429,-4.20643,-0.9737434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6],[6_11_17],psucssa
1786,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],psucssa
1787,1,15,-3.065489,-3.070134,-5.455238,-0.9262138,-4.804729,-0.8067964,-2.519245,-4.795505,-1.48706,-6.105581,-0.8298811,-2.861062,-5.204105,-6.683504,-0.7851001,-0.4913617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_7_8_9_10],[5_8_10_14],psucssa
1788,1,12,-4.821235,-1.491565,-3.206808,#NAME?,-3.159547,-6.926153,-2.479645,-1.342794,-3.071701,-3.864607,-1.394735,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_4_9],[1_2_3_4_11],psucssa
1789,1,10,-3.535944,-3.491177,-6.32515,-6.36226,-1.282007,-2.621091,-5.032321,-5.249633,-5.019627,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[2],psucssa
1790,1,7,-3.176779,-3.872839,-1.739085,-6.520295,-5.466091,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[6],psucssa
1791,1,15,-4.683601,-2.369944,-0.3212334,-1.874156,-1.495947,#NAME?,-1.197862,-1.642624,#NAME?,-1.397776,-1.8501,-1.743444,-3.284308,-2.053143,-0.7756042,-0.3853509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[2_5_6_8_14],psucssa
1792,1,7,#NAME?,-1.397776,-3.064143,-3.610519,-2.278647,-4.201145,-0.3227735,-4.31624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_2],[0],psucssa
1793,1,4,-4.141838,-2.530233,-5.693947,-1.305742,-0.39794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[3],psucssa
1794,1,7,-3.991114,-3.577481,-1.413318,-3.407142,-1.910339,-5.704297,-7.567497,-1.983784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],[2],psucssa
1795,1,6,-5.100725,-3.665061,-6.982265,-0.5228788,-4.505866,-0.8361432,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[5],psucssa
