SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,CorpusName
98,0,4,-5.336814,-4.122341,-3.236134,-3.029569,-0.5743356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
99,0,4,-4.938874,-5.443449,-5.638311,-2.50903,-0.872935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
100,0,4,-5.445959,-7.303432,-3.542801,-3.308549,-3.706106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
101,0,12,-3.007416,-10.16642,-1.352999,-7.089008,-2.030045,-3.20917,-3.912513,-4.074008,-4.19993,-2.104374,-0.8140638,-0.7249983,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
102,0,4,-6.600883,-4.304905,-2.669342,-1.596039,-0.4387763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
103,0,10,-5.177113,-2.604747,-5.067413,-0.5925668,-4.01183,-2.96226,-2.619731,-3.119504,-6.275148,-1.76052,-0.750999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
104,0,3,-5.177113,-6.298449,-1.119376,-0.6264194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
105,0,6,-3.803211,-3.075043,-2.619731,-3.119504,-6.275148,-1.76052,-0.750999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
106,0,5,-4.398962,-2.964026,-3.566002,-4.714142,-0.4902949,-0.2200815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
107,0,7,-5.432813,-5.671571,-0.7493532,-1.897645,-1.817664,-4.93269,-2.268549,-0.5720968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
108,0,9,-4.379899,-4.364494,#NAME?,-1.397776,-4.544015,-1.95347,-4.995861,-5.786383,-0.8067964,-0.4274335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
109,0,14,-4.785907,-2.837065,-2.964224,-1.998259,-0.9360235,-3.433583,-5.786287,-1.33685,-4.24148,-3.549191,-6.642548,-5.508534,-3.273602,-2.535484,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
110,0,9,-4.717025,-6.502197,-2.346666,-1.425777,-4.052651,-1.567072,-4.614238,-2.592111,-0.7766016,-0.2033382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
111,0,5,-5.336814,-2.180718,-4.785386,-2.611664,-1.183111,-0.4666558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
112,0,11,-4.587765,-5.305936,-3.385608,-2.550086,-3.453783,-2.390854,-3.820983,-4.825026,-2.068685,-5.161263,-0.674956,-0.3332147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
113,0,20,-4.968837,-2.818337,-3.199518,-0.6473594,-2.947172,-0.7888751,-4.658441,-0.7487766,-0.2915108,-0.8489779,-5.176456,-2.975271,-4.843733,-3.690312,-1.364868,-3.247362,-3.450921,-1.916023,-0.3659708,-5.769094,-0.872935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
114,0,6,-5.336814,-3.338918,-1.680517,-5.345283,-8.241085,-3.297518,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
115,0,10,-2.715695,-4.139023,-3.434638,-4.202637,-4.145011,-3.705003,-5.596987,-0.5852944,-4.273105,-1.164859,-0.3885146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
116,0,5,-3.23301,-1.927712,-7.058611,-1.993541,-1.350056,-0.6532125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
117,0,15,-4.322574,-3.271832,-0.4232459,-2.70168,-2.524369,-3.734898,-5.214319,-3.53085,-0.6587775,-2.831914,-4.206208,-5.49596,-0.5852944,-4.078249,-1.018975,-0.3348255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
118,0,3,-5.688997,-4.478161,-1.962407,-0.3296421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
119,0,7,-2.896955,-3.10462,-2.077547,-3.911216,-5.935376,-2.744706,-4.31018,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
120,0,18,-3.007416,-4.158857,-0.49485,-3.689373,-0.9902402,-1.359527,-3.092673,-3.998783,-4.804143,-6.051681,-4.065623,-3.777944,-4.926097,-3.452109,-4.266603,-5.032779,-3.79011,-2.021747,-3.865754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
121,0,4,-4.317929,-4.420538,-3.85438,-3.736886,-0.2729289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
122,0,9,-6.416358,-2.716683,-1.635233,-3.8933,-2.882411,-5.15501,-4.076722,-3.84252,-1.488495,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
123,0,3,-6.527233,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
124,0,9,-6.416358,-2.716683,-1.635233,-3.8933,-2.882411,-5.15501,-4.076722,-3.84252,-1.488495,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
125,0,7,-5.177113,-2.831991,-4.021317,-0.3245111,-2.97625,-4.72799,-6.694466,-2.05572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
126,0,13,-5.114965,-1.197835,-3.434964,-3.738763,-1.010687,-4.772971,-2.239227,-4.584994,-2.957381,#NAME?,-1.197862,-5.240048,-1.941651,-1.06923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
127,0,7,-5.177113,-2.831991,-4.021317,-0.3245111,-2.97625,-4.72799,-6.694466,-2.05572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
128,0,3,-3.007416,-7.391824,-4.472456,-2.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
129,0,3,-5.269867,-6.878174,-5.130085,-3.151289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
130,0,3,-4.759578,-5.088906,-5.526641,-1.19898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
131,0,13,-6.600883,-2.157831,-5.279712,-5.022952,-1.007276,-2.712472,-2.96698,#NAME?,-2.464393,-4.264082,-3.61639,-0.9508864,-1.910785,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
132,0,3,-4.495176,-6.807423,-3.268487,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
133,0,10,-2.896868,-3.238756,-5.165013,-3.75108,-0.7389019,-3.43988,-5.250257,-0.3504324,-4.02168,-8.240976,-1.914775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
134,0,9,-6.416358,-2.716683,-1.635233,-3.8933,-2.882411,-5.15501,-4.076722,-3.84252,-1.488495,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
135,0,4,-7.042348,-2.295359,-5.001562,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
136,0,3,-4.495176,-5.918941,-1.059058,-0.5752883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
137,0,10,-4.562703,-0.4730813,-3.134645,-1.314212,-2.966643,-3.399394,-5.335387,-5.630003,-5.51454,-0.7814142,-0.4467652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
138,0,4,-4.867811,-6.447375,-5.719389,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
139,0,9,-3.09185,-1.386293,-3.721304,-1.777185,-0.5045995,-4.06131,-6.370957,-5.089511,-1.727139,-0.4816217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
140,0,6,-5.637844,-3.286411,-1.863641,-1.19382,-2.407629,-0.4332158,-0.4625835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
141,0,6,-3.478143,-0.8397855,-1.377542,-3.206016,-5.053516,-2.951691,-1.865365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
142,0,3,-5.269867,-7.131898,-1.407314,-0.5849295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
143,0,3,-3.007416,-7.391824,-4.472456,-2.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
144,0,7,-4.662668,-4.38896,-1.980931,-4.451318,-3.30861,-2.702934,-1.41091,-0.4253646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
145,0,5,-4.379899,-3.691836,-3.628324,-3.559633,-1.655329,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
146,0,8,-2.791026,-4.573485,-0.5481846,-0.3521825,-2.249319,-1.792596,-4.821266,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
147,0,6,-4.495176,-5.918941,-0.6656599,-4.904983,-5.068726,-4.756607,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
148,0,9,-5.637844,-3.544836,-6.249873,-6.3942,-5.312318,-5.741721,-1.978777,-2.846885,-3.816025,-2.724486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
149,0,20,-4.683601,-2.369944,-0.3212334,-2.337913,-4.541696,-6.113948,-6.8665,-5.686598,-5.145235,-0.7186939,-4.723454,-1.846433,-4.198791,-3.179392,-0.4977793,-2.77149,-2.101679,-4.534588,-2.905112,-2.713918,-3.767351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
150,0,4,-5.177113,-2.23677,-4.5672,-0.5392691,-2.027576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
151,0,5,-3.923701,-4.59198,-0.4988647,-3.97816,-3.389415,-3.457919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
152,0,4,-2.791026,-6.748022,-6.490287,-3.450771,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
153,0,4,-2.791026,-5.592477,-7.148368,-1.734487,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
154,0,3,-5.230359,-4.091828,-4.804143,-2.563901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
155,0,6,-4.149607,-5.398889,-2.439596,-3.536628,-1.117718,-2.399909,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
156,0,3,-5.886802,-2.119338,-3.197247,-5.982291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
157,0,6,-2.791026,-2.244758,-4.385064,-3.579035,-1.992405,-3.662752,-2.888521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
158,0,4,-3.109213,-3.02641,-1.477121,-2.407629,-2.964654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
159,0,4,-2.927257,-2.20371,-3.723136,-7.937436,-2.02601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
160,0,7,-2.740645,#NAME?,#NAME?,-3.404516,-4.159134,-2.926694,-0.6226535,-0.5788838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
161,0,6,-5.637844,-1.158396,-0.6786942,-1.872884,-1.299051,-6.20619,-2.05638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
162,0,9,-4.008888,-5.588496,-6.86123,#NAME?,-4.681479,-0.8396572,-5.813912,-5.381011,-1.204439,-0.3612172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
163,0,5,-4.274023,-3.754544,-4.039995,-0.4977793,-1.640621,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
164,0,12,-5.249664,-2.748317,-2.999349,-0.5314789,-5.677104,-3.691369,-6.592124,-5.282536,-5.511662,-3.761728,-4.320715,-0.9522462,-0.4827917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
165,0,5,-3.550299,-5.304458,-2.790681,-7.02878,-1.407314,-0.5849295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
166,0,3,-5.804013,-2.490253,-0.30103,-0.4191293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
167,0,8,-2.791026,-4.573485,-0.5481846,-0.3521825,-2.249319,-1.792596,-4.821266,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
168,0,9,-5.048018,-5.781996,-2.274543,-0.5694761,-1.411744,-1.774635,-5.224354,-1.664651,-1.240549,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
169,0,13,-3.052509,-4.735093,-0.7678009,-3.316207,-4.010167,-5.703922,-3.79011,-0.9849623,-5.924619,-1.135687,-0.7739857,-4.221237,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
170,0,5,-5.211875,-2.831095,-2.78048,-0.8001309,-2.53302,-0.5911649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
171,0,4,-4.455366,-4.447977,-1.861335,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
172,0,5,-3.657084,-2.46166,-3.226583,-1.795044,-4.151839,-0.6856061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
173,0,3,-4.683601,-2.369944,-0.3212334,-3.307292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
174,0,3,-4.683601,-2.369944,-0.3212334,-3.307292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
175,0,11,-6.100998,-5.192122,-2.509539,-3.8855,-1.06923,-4.545259,-1.068816,-5.051419,-1.567072,-4.246261,-2.96195,-0.5855799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
176,0,3,-5.688997,-4.478161,-1.962407,-0.3296421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
177,0,4,-5.299852,-4.020782,-4.635396,-1.202623,-0.4692248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
178,0,3,-3.0935,-2.384643,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
179,0,3,-5.804013,-3.927476,-3.308549,-3.706106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
180,0,8,-2.780981,-5.989948,-3.899431,-4.63887,-5.492814,-5.55723,-3.870192,-1.586683,-0.2205153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
181,0,6,-3.370151,-1.017816,-1.629936,-3.449276,-5.314146,-0.9991082,-0.4387763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
182,0,5,-4.114965,-3.517937,-3.639426,-0.629897,-1.525477,-0.4253646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
183,0,10,-4.366777,-4.208165,-2.326755,-3.644184,-3.854313,-2.485388,-4.506094,-5.662602,-4.549478,-3.664395,-0.1876399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
184,0,3,-2.780981,-5.989948,-4.366781,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
185,0,5,-3.550299,-5.304458,-2.790681,-7.02878,-1.407314,-0.5849295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
186,0,5,-4.366777,-3.585311,-5.93998,-0.9125659,-5.310141,-3.152847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
187,0,15,-6.576058,-3.242213,-6.530373,-1.096506,-1.744218,-2.093545,-1.904174,-2.904632,-1.356276,-5.377892,-5.699346,-5.212197,-3.402597,-1.408872,-2.358855,-0.5780441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
188,0,5,-4.366777,-3.585311,-5.93998,-0.9125659,-5.310141,-3.152847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
189,0,4,-4.311053,-7.199868,-3.814591,-3.308549,-3.706106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
190,0,3,-6.258925,-3.843572,-3.308549,-3.706106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
191,0,7,-5.637844,-5.470796,-2.128399,-3.616734,-3.854313,-3.910514,-1.303156,-0.41768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
192,0,3,-5.313333,-6.672673,-0.9700368,-0.5563025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
193,0,4,-3.881124,-3.790677,-6.863664,-5.642386,-2.394627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
194,0,10,-6.728669,-2.030045,-1.948772,-6.740661,-2.74602,-4.814718,-0.8743445,-3.549661,-2.368331,-4.314847,-2.9169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
195,0,5,-3.535944,-4.973414,-2.840727,#NAME?,-3.798582,-2.740229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
196,0,13,-2.328403,-5.792279,-7.398521,-4.209158,-2.155061,-3.245075,-0.7613617,-7.031054,-2.682019,-3.944381,-2.630825,-1.909093,-4.337451,-4.394547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
197,0,9,-5.700997,-3.057716,-0.6656599,-6.127499,-3.505807,-2.678347,-4.398685,-5.32722,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
198,0,5,-3.881124,-3.598791,-6.220423,-1.902171,-5.293032,-2.394627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
199,0,7,-2.328403,-2.786562,-2.310959,-3.350235,-2.911386,-6.273534,-1.201176,-0.5682017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
200,0,11,-3.478143,-3.14178,-6.981766,-4.289128,-1.933317,-3.544203,-4.165441,-6.203714,-1.665894,-4.113894,-1.328446,-0.6611814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
201,0,25,-4.662668,-2.48042,-6.344085,-1.615169,-5.18115,-2.48949,-4.082338,-5.551271,-4.923697,-1.169684,-4.879439,-0.9902402,-5.083638,-0.6238034,-5.060255,-2.010492,-4.993365,-2.605578,-0.7739857,-2.959803,-5.591426,-2.23559,-1.983255,-3.831655,-1.655329,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
202,0,3,-6.600883,-5.740359,-3.252351,-3.243711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
203,0,3,-4.103536,-4.90489,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
204,0,3,-6.600883,-5.740359,-3.252351,-3.243711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
205,0,7,-5.387967,-2.239168,-4.989603,-4.63553,-5.816872,-4.472456,-1.132511,-0.3945525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
206,0,10,-3.535182,-2.729771,-3.734898,-0.9000635,-3.865889,-3.642087,-4.337279,-6.45452,-3.157831,-5.816055,-1.948941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
207,0,5,-2.357215,-6.708839,-4.178725,-1.95534,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
208,0,18,-4.722855,-4.940695,-5.682628,-1.069421,-1.98208,-7.0208,-2.122359,-0.7904912,-4.773722,-3.880353,-0.617817,-5.622184,-2.144725,-0.726807,-4.780644,-3.110558,-4.287147,-0.9437078,-0.4522977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
209,0,3,-5.177113,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
210,0,5,-2.357215,-6.708839,-4.178725,-1.95534,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
211,0,4,-4.495176,-3.133663,-5.405366,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
212,0,4,-4.495176,-3.133663,-5.405366,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
213,0,3,-3.881124,-3.598791,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
214,0,10,-5.688997,-3.123366,-9.365307,-1.575141,-2.044607,-1.861036,-3.285829,-5.924978,-6.5211,-2.350119,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
215,0,6,-4.255627,-2.631451,-2.30995,-2.954446,-1.129486,-4.769372,-1.077233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
216,0,6,-3.674056,-1.284562,-3.205957,-0.8091855,-5.00189,-4.309417,-3.151289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
217,0,8,-5.688997,-4.478161,-5.031791,-2.957381,#NAME?,-1.197862,-6.8207,-5.87351,-2.327413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
