SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,CorpusName
515,0,6,-4.562703,-5.670897,-4.839888,-5.67024,-3.218899,-4.756607,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
516,0,9,-5.688997,-4.478161,-1.962407,-3.844626,-1.834657,-5.344653,-3.597685,-4.238111,-2.401401,-0.5183236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
517,0,12,-3.803211,-2.816712,-4.474895,-2.31581,-2.299044,-4.83992,-2.28489,-2.474597,-3.124083,-3.599244,-1.100768,-1.559563,-0.1637767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
518,0,5,-5.073573,-4.539603,-4.424437,-6.782203,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
519,0,23,-5.512905,-6.083847,-1.839242,-0.7476568,-4.454161,-1.600386,-0.2872417,-6.08549,-0.7089185,-5.702542,-0.9154039,-5.515114,-1.735407,-2.810122,-3.347135,-4.942741,-2.435729,-0.6492822,-3.402495,-2.831994,-2.782824,-8.804635,-0.9765388,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
520,0,15,-6.100998,-1.990388,-5.7235,-2.302259,-3.522219,-5.515765,-1.500031,-4.421212,-1.260753,-1.337459,-2.917979,-1.239227,-5.779892,-1.730221,-0.4196835,-0.7433891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
521,0,13,-5.512905,-6.083847,-1.839242,-0.7476568,-4.454161,-1.600386,-0.2872417,-6.08549,-0.7089185,-5.702542,-0.9154039,-5.515114,-1.387916,-0.5101215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
522,0,5,-3.065489,-2.758134,-4.942741,-2.435729,-0.7861202,-0.5091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
523,0,15,-6.100998,-1.990388,-5.7235,-2.302259,-3.522219,-5.515765,-1.500031,-4.421212,-1.260753,-1.337459,-2.917979,-1.239227,-5.779892,-1.730221,-0.4196835,-0.7433891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
524,0,19,-5.177113,-4.486372,-4.039603,-0.5925668,-3.172858,-3.624055,-3.553995,-4.653283,-4.466999,-4.965261,-2.789452,-3.898109,-5.822164,-1.375329,-2.08557,-1.817664,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
525,0,13,-6.527233,-2.744706,-2.195779,-4.032347,-0.2184951,-5.124542,-1.372973,-5.851276,-0.7823883,-4.297544,-5.473105,-6.879779,-1.236789,-0.6238034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
526,0,17,-4.415995,-2.990346,-3.277515,-6.266171,-4.092388,-5.682693,-0.6957411,-4.524096,-2.742167,-0.8059883,-4.442368,-5.135363,-4.89218,-2.934435,-0.4356562,-4.790125,-2.541054,-0.4068164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
527,0,7,-6.258925,-4.516631,-1.333735,-3.865289,-4.052982,-5.796501,-0.9371362,-0.5859533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
528,0,6,-4.215509,-5.685733,-1.605482,-0.2455528,-4.839603,-4.331198,-1.159582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
529,0,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
530,0,18,-5.415995,-2.076135,-1.470829,-3.481456,-1.103424,-2.062373,-3.405963,-1.643453,-2.186915,-3.379827,-2.114435,-0.7801547,-2.553361,-1.957522,-5.832626,-4.807052,-2.602485,-0.7314993,-0.4793703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
531,0,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
532,0,16,-5.073573,-4.787452,-0.9776595,-5.090047,-4.619649,-1.06419,-3.151313,-4.236036,-1.536871,-0.4196835,-5.835769,-0.9154039,-3.553553,-4.183483,-6.578857,-1.031408,-0.5509075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
533,0,3,-4.103536,-4.90489,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
534,0,8,-5.086936,-2.439284,-0.2730013,-5.804457,-0.7913249,-3.910663,-2.132667,-0.5642715,-0.2896079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
535,0,10,-5.114965,-3.622295,-2.518941,-1.371109,-4.382347,-0.9173304,-2.248569,-3.818841,-4.171746,-1.079339,-0.5209864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
536,0,4,-4.215509,-5.800501,-5.656516,-4.764007,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
537,0,8,-5.804013,-6.28716,-0.370216,-3.886641,-1.741709,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
538,0,8,-4.192413,-5.234958,-0.9882128,-5.064981,-6.124396,-1.731155,-5.068735,-1.1269,-0.2640464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
539,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
540,0,9,-5.804013,-2.292074,-1.201748,-1.940914,#NAME?,-5.243498,-3.763912,-3.968558,-2.788346,-0.4369478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
541,0,4,-6.258925,-3.365124,-4.126806,-1.306965,-0.4298292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
542,0,14,-4.628299,-5.314005,-2.066665,-5.566425,-0.872935,-4.408232,-2.609561,-1.584139,#NAME?,-1.197862,-2.332879,-5.540351,-5.31161,-1.801878,-0.4704907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
543,0,11,-6.527233,-4.286928,-3.514555,-4.000649,-4.211991,-3.467998,-4.359614,-1.804378,-3.705465,-5.61005,-1.728974,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
544,0,10,-3.535182,-5.68696,-2.854306,-1.03527,-1.09466,-6.712462,-3.710732,-4.529099,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
545,0,6,-5.886802,-0.7607711,-2.506403,-4.052982,-4.128901,-1.169474,-0.5717984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
546,0,23,-8.677697,-6.477428,-4.776025,-0.7904912,-5.866605,-3.602861,-5.417253,-2.744706,-5.111311,-2.629812,-1.796567,-2.978993,-2.908163,-6.101656,-0.8922411,-2.285955,-3.924657,-2.468727,-2.973609,-5.122552,-3.816968,-4.330681,-0.8169825,-0.4351767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
547,0,11,-4.813935,-2.389885,-4.386343,-2.496439,-1.687195,-1.514235,-2.875227,-3.373277,-0.7994511,-4.568612,-0.8361432,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
548,0,4,-3.501123,-4.525142,-4.880196,-4.738842,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
549,0,8,-4.192413,-5.234958,-0.9882128,-5.064981,-6.124396,-1.731155,-5.068735,-1.1269,-0.2640464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
550,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
551,0,15,-3.501123,-3.35635,-1.615419,-4.440935,-1.449142,-1.843259,-1.817664,-3.811455,-0.7476568,-2.277762,-4.496529,-6.052239,-1.318198,-5.194703,-1.107018,-0.9008504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
552,0,4,-7.042348,-3.600711,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
553,0,5,-4.495176,-3.669101,-0.523432,-6.035574,-0.8586671,-0.6353009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
554,0,13,-5.512905,-6.083847,-1.839242,-0.7476568,-4.454161,-1.600386,-0.2872417,-6.08549,-0.7089185,-5.702542,-0.9154039,-5.515114,-1.387916,-0.5101215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
555,0,5,-3.065489,-2.758134,-4.942741,-2.435729,-0.7861202,-0.5091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
556,0,7,-6.100998,-1.990388,-5.7235,-2.302259,-3.522219,-5.515765,-1.728974,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
557,0,3,-5.637844,-4.788049,-1.596259,-0.5414085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
558,0,5,-3.501123,-2.908404,-6.847403,-2.381168,-3.859633,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
559,0,8,-4.587765,-1.318525,-1.337459,-2.917979,-1.239227,-5.779892,-1.730221,-0.4196835,-0.7433891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
560,0,3,-5.637844,-4.788049,-1.596259,-0.5414085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
561,0,5,-3.501123,-2.908404,-6.847403,-2.381168,-0.8394802,-0.4580122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
562,0,5,-7.042348,-6.27531,-5.363959,-5.558156,-1.155616,-0.4375506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
563,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
564,0,13,-5.512905,-6.083847,-1.839242,-0.7476568,-4.454161,-1.600386,-0.2872417,-6.08549,-0.7089185,-5.702542,-0.9154039,-5.515114,-1.387916,-0.5101215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
565,0,5,-3.065489,-2.758134,-4.942741,-2.435729,-0.7861202,-0.5091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
566,0,7,-6.100998,-1.990388,-5.7235,-2.302259,-3.522219,-5.515765,-1.728974,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
567,0,3,-5.637844,-4.788049,-1.596259,-0.5414085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
568,0,5,-3.501123,-2.908404,-6.847403,-2.381168,-3.859633,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
569,0,18,-4.876083,-3.089523,-3.436312,-1.618252,-3.028582,-1.66945,-4.407309,-1.670636,-1.533549,-2.852066,-4.60555,-0.9802811,-4.368053,-1.506329,-0.3490914,-3.176131,-2.918595,-0.3424227,-0.6353009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
570,0,9,-6.258925,-5.306949,-5.356741,-1.674762,-4.455212,-6.468238,-4.638691,-3.757492,-1.169474,-0.5717984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
571,0,16,-4.705596,-4.336829,-2.316409,-4.726396,-4.017571,-4.145146,-2.28739,-4.726396,-1.342985,-4.327756,-3.396184,-4.239088,-2.729406,-1.021743,-4.45835,-1.199697,-0.3945525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
572,0,12,-4.813935,-2.389885,-5.178053,-1.084864,-4.958492,-6.977656,-3.819058,-3.379254,-3.278637,-3.569439,-2.71876,-0.7341495,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
573,0,5,-5.445959,-1.980934,-3.491462,-7.012729,-1.085915,-0.7476568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
574,0,7,-6.527233,-6.516059,-0.9248092,-1.618902,-3.165054,-3.073243,-0.9776903,-0.5493164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
575,0,4,-3.501123,-4.525142,-4.880196,-4.738842,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
576,0,8,-4.192413,-5.234958,-0.9882128,-5.064981,-6.124396,-1.731155,-5.068735,-1.1269,-0.2640464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
577,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
578,0,12,-5.804013,-4.979331,#NAME?,-3.99545,-4.806536,-5.145963,-1.946593,-4.140512,-4.207501,-4.238725,-3.31,-0.863662,-0.4368242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
579,0,10,-4.455366,-2.399191,-3.978339,-3.383542,-1.350056,-3.886795,-4.122541,-4.423516,-3.22864,-4.039858,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
580,0,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
581,0,3,-5.269867,-5.499402,-4.756607,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
582,0,7,-3.370151,-0.5101284,-1.994374,-4.893343,-4.938362,-5.044388,-1.169046,-0.4516741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
583,0,11,-4.302052,-2.974333,-2.500334,-1.687232,-5.503237,-3.332873,-2.830521,-0.5185139,-3.569764,-4.821809,-1.092914,-0.3672734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
584,0,8,-5.129689,-1.946125,-2.502999,-2.061117,-2.870824,-1.957256,-4.535568,-5.090499,-4.321484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
585,0,7,-4.255627,-2.631451,-1.687232,-5.503237,-4.559043,-7.300645,-4.621037,-1.463427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
586,0,7,-4.876083,-3.371634,-4.292226,-2.649617,-4.951354,-5.290697,-1.17228,-0.4451302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
587,0,9,-2.715695,-4.54617,-0.7067953,-4.685607,-0.5049582,-4.103456,-5.151702,-2.633247,-1.52372,-0.7607772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
588,0,4,-5.637844,-6.749965,-5.850079,-0.8237057,-0.4979049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
589,0,5,-4.958618,-4.266888,-3.091954,-1.471993,-2.034903,-0.5780441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
590,0,5,-4.215509,-3.488365,-3.084326,-5.941355,-2.680221,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
591,0,22,-3.699992,-4.451303,-5.583877,-5.376887,-4.772985,-2.68038,-0.2325726,-5.475881,-6.229526,-0.370216,-2.02641,-1.530602,-5.84354,-2.17229,-4.078078,-1.929073,-5.970761,-3.141313,-6.167992,-0.9840608,-4.344247,-1.286307,-0.4304692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
592,0,6,-4.033378,-5.518289,-1.177193,-4.079677,-4.802315,-5.092244,-1.658638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
593,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
594,0,13,-5.512905,-6.083847,-1.839242,-0.7476568,-4.454161,-1.600386,-0.2872417,-6.08549,-0.7089185,-5.702542,-0.9154039,-5.515114,-1.387916,-0.5101215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
595,0,5,-3.065489,-2.758134,-4.942741,-2.435729,-0.7861202,-0.5091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
596,0,7,-6.100998,-1.990388,-5.7235,-2.302259,-3.522219,-5.515765,-1.728974,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
597,0,3,-5.637844,-4.788049,-1.596259,-0.5414085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
598,0,5,-3.501123,-2.908404,-6.847403,-2.381168,-3.859633,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
599,0,8,-4.587765,-1.318525,-1.337459,-2.917979,-1.239227,-5.779892,-1.730221,-0.4196835,-0.7433891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
600,0,3,-5.637844,-4.788049,-1.596259,-0.5414085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
601,0,5,-3.501123,-2.908404,-6.847403,-2.381168,-0.8394802,-0.4580122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
602,0,5,-7.042348,-6.27531,-5.363959,-5.558156,-1.155616,-0.4375506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
603,0,5,-4.495176,-3.669101,-0.523432,-6.035574,-0.8586671,-0.6353009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
604,0,13,-5.512905,-6.083847,-1.839242,-0.7476568,-4.454161,-1.600386,-0.2872417,-6.08549,-0.7089185,-5.702542,-0.9154039,-5.515114,-1.387916,-0.5101215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
605,0,5,-3.065489,-2.758134,-4.942741,-2.435729,-0.7861202,-0.5091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
606,0,7,-6.100998,-1.990388,-5.7235,-2.302259,-3.522219,-5.515765,-1.728974,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
607,0,3,-5.637844,-4.788049,-1.596259,-0.5414085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
608,0,5,-3.501123,-2.908404,-6.847403,-2.381168,-3.859633,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
609,0,4,-3.501123,-4.525142,-4.880196,-4.738842,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
610,0,8,-4.192413,-5.234958,-0.9882128,-5.064981,-6.124396,-1.731155,-5.068735,-1.1269,-0.2640464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
611,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
612,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
613,0,5,-3.908139,-5.561404,-7.06615,-5.243769,-1.118791,-0.5040331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
614,0,9,-5.114965,-2.126891,-4.06289,-5.514458,-1.500031,-4.715488,-1.824749,-4.987144,-1.10289,-0.7476568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
615,0,6,-5.804013,-6.28716,-0.370216,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
616,0,14,-4.637844,-5.162457,-3.536685,-0.3216881,-0.5658115,-6.471485,-2.812265,-5.364286,-6.833906,-0.3296752,-4.648683,-5.700864,-1.429889,-1.038345,-0.5923002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
617,0,10,-4.302052,-3.390318,-3.157874,-6.303366,-0.8755206,-4.709467,-3.493096,-3.550051,-4.109146,-2.423795,-0.4191293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
618,0,4,-3.501123,-4.525142,-4.880196,-4.738842,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
619,0,8,-4.192413,-5.234958,-0.9882128,-5.064981,-6.124396,-1.731155,-5.068735,-1.1269,-0.2640464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
620,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
621,0,6,-3.093914,-4.112612,-1.455138,-2.253252,-2.496324,-0.9374529,-0.526809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
622,0,16,-5.086936,-4.360512,-5.338669,-0.7960479,-4.034351,-2.757851,-3.327823,-4.161576,-3.332216,-2.61038,-1.806577,-1.411744,-0.5441858,-7.023062,-2.833055,-1.533697,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
623,0,7,-2.675791,-4.516057,-7.269952,-1.294716,-0.1876399,-4.271197,-0.8367215,-0.5881106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
624,0,11,-4.876083,-2.382576,-2.950187,-1.206102,-6.658782,-4.631189,-2.830418,-0.7086574,-3.726943,-4.052982,-1.655329,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
625,0,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
626,0,4,-3.310599,-6.881462,-5.168467,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
627,0,10,-2.677585,-6.72614,-3.223316,-5.82538,-1.680109,-6.050651,-3.867994,-3.175889,-3.021124,-0.2609128,-0.3427746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
628,0,4,-3.501123,-4.525142,-4.880196,-4.738842,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
629,0,4,-5.976814,-4.802082,-6.007473,-1.057211,-0.4846744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
