SentenceID,NumberOfWords,AverageSurprisalWithPunct,CorpusName
3645,4,3.6024416,pittcssa
3646,9,3.0677838888888886,pittcssa
3648,8,3.67560895,pittcssa
3649,9,4.051939666666667,pittcssa
3650,3,3.6563013333333334,pittcssa
3651,4,4.115163,pittcssa
3652,10,3.1674848599999996,pittcssa
3653,6,3.56392885,pittcssa
3654,8,2.4050326999999996,pittcssa
3655,6,4.109024333333333,pittcssa
3656,9,3.6973438888888888,pittcssa
3657,3,3.4755606666666665,pittcssa
3658,4,5.25214975,pittcssa
3659,6,1.8301464666666665,pittcssa
3660,30,3.1439497133333334,pittcssa
3661,8,3.4006552500000002,pittcssa
3662,7,3.5243415428571434,pittcssa
3663,5,3.4020723999999993,pittcssa
3664,8,2.939623375,pittcssa
3665,3,2.670400433333333,pittcssa
3666,14,2.839171714285715,pittcssa
3667,7,3.233136714285714,pittcssa
3668,18,2.2967084333333334,pittcssa
3669,10,3.6654171000000004,pittcssa
3670,6,3.0802265666666666,pittcssa
3671,6,3.9765693333333334,pittcssa
3672,6,4.187403166666667,pittcssa
3673,13,3.2567190769230767,pittcssa
3674,10,3.07369445,pittcssa
3675,14,3.2633097428571434,pittcssa
3676,8,4.289166875,pittcssa
3677,6,4.555653,pittcssa
3678,15,3.6514565000000005,pittcssa
3679,13,3.2495454384615385,pittcssa
3680,16,3.0881699625,pittcssa
3681,12,3.3249112916666665,pittcssa
3683,13,3.6264897230769226,pittcssa
3684,14,3.1138848714285716,pittcssa
3685,13,2.7914128415384614,pittcssa
3686,10,3.9651016999999995,pittcssa
3687,13,2.9296409384615387,pittcssa
3688,12,3.237264991666667,pittcssa
3689,5,4.4392494,pittcssa
3690,4,5.0846219999999995,pittcssa
3691,9,2.354441555555556,pittcssa
3693,8,3.9739595749999994,pittcssa
3694,7,3.1844441428571426,pittcssa
3695,9,3.502115266666667,pittcssa
3696,4,3.692262,pittcssa
3697,9,2.377403666666667,pittcssa
3698,3,5.173391,pittcssa
3700,4,3.7221807499999997,pittcssa
3701,4,4.20642175,pittcssa
3702,5,3.9702338,pittcssa
3703,7,4.325437571428572,pittcssa
3704,4,2.113635325,pittcssa
3705,33,3.185583345454546,pittcssa
3707,6,4.126706166666668,pittcssa
3708,3,4.346638666666666,pittcssa
3711,7,4.192879857142857,pittcssa
3712,12,2.9877296249999996,pittcssa
3713,11,3.220011218181819,pittcssa
3714,5,3.490602,pittcssa
3715,9,3.2686147222222224,pittcssa
3717,12,3.2385069833333335,pittcssa
3718,5,3.8482416200000005,pittcssa
3719,10,4.2617099000000005,pittcssa
3720,3,4.325355,pittcssa
3721,5,4.7499364,pittcssa
3722,5,4.364942600000001,pittcssa
3723,13,3.057228769230769,pittcssa
3724,6,3.5921765499999996,pittcssa
3725,3,2.314988833333333,pittcssa
3727,4,3.94375825,pittcssa
3729,6,2.1079579833333333,pittcssa
3730,11,3.0880392727272725,pittcssa
3731,10,2.8104147999999998,pittcssa
3732,13,3.8928679230769223,pittcssa
3733,7,2.7920436428571427,pittcssa
3734,10,4.325868699999999,pittcssa
3735,10,3.3188089599999997,pittcssa
3736,23,3.6140170521739132,pittcssa
3737,4,3.9101543999999997,pittcssa
3738,4,2.113635325,pittcssa
3739,5,3.8482416200000005,pittcssa
3740,5,4.7499364,pittcssa
3741,24,3.1089792791666664,pittcssa
3742,4,2.957734125,pittcssa
3744,13,3.550404930769231,pittcssa
3745,9,3.6973438888888888,pittcssa
3746,8,4.289166875,pittcssa
3747,4,4.017435,pittcssa
3748,3,4.332714,pittcssa
3749,6,3.299879001666667,pittcssa
3750,3,3.8963986666666663,pittcssa
3751,7,3.565713942857143,pittcssa
3752,8,2.9777114874999997,pittcssa
3753,3,4.307715666666667,pittcssa
3754,3,4.307715666666667,pittcssa
3755,4,5.216693,pittcssa
3756,11,3.042929727272727,pittcssa
3757,13,4.221708846153846,pittcssa
3759,11,3.8384883636363636,pittcssa
3760,3,4.579871666666667,pittcssa
3762,11,3.8384883636363636,pittcssa
3763,3,4.579871666666667,pittcssa
3764,8,3.3330524,pittcssa
3765,10,2.9233931699999998,pittcssa
3767,7,2.7100116714285716,pittcssa
3768,7,2.7100116714285716,pittcssa
3769,11,2.9872141454545456,pittcssa
3770,4,4.8971564999999995,pittcssa
3771,5,3.0837956,pittcssa
3772,11,3.239365727272727,pittcssa
3773,5,3.97072866,pittcssa
3774,5,4.243201,pittcssa
3775,9,3.341980111111111,pittcssa
3776,9,3.4579288666666677,pittcssa
3777,9,3.540405233333333,pittcssa
3778,5,2.96880024,pittcssa
3779,3,3.8122478666666666,pittcssa
3780,5,4.5598738,pittcssa
3781,6,3.4227036833333337,pittcssa
3783,5,4.3467668,pittcssa
3784,9,3.0706711444444448,pittcssa
3785,4,3.61994775,pittcssa
3787,4,3.8778397499999997,pittcssa
3788,23,3.6140170521739132,pittcssa
3789,3,4.280766,pittcssa
3790,3,5.340211333333333,pittcssa
3791,3,5.340211333333333,pittcssa
3792,3,3.7915010000000002,pittcssa
3793,4,4.442335,pittcssa
3794,3,3.926448666666667,pittcssa
3795,16,3.9341915,pittcssa
3796,26,2.978842184615384,pittcssa
3797,17,3.3068865235294114,pittcssa
3798,6,3.121638966666666,pittcssa
3799,3,2.314988833333333,pittcssa
3801,19,3.6320525526315786,pittcssa
3802,9,3.7789854444444444,pittcssa
3803,3,3.826226333333333,pittcssa
3804,3,4.808986999999999,pittcssa
3805,5,5.0467314000000005,pittcssa
3806,3,4.043188333333334,pittcssa
3807,8,4.359247375000001,pittcssa
3808,5,4.063495999999999,pittcssa
3810,5,5.0073042,pittcssa
3811,6,5.1002765,pittcssa
3812,5,4.063495999999999,pittcssa
3813,3,4.901579000000001,pittcssa
3814,5,3.0837956,pittcssa
3815,11,3.239365727272727,pittcssa
3816,9,3.341980111111111,pittcssa
3817,5,4.144031,pittcssa
3818,3,4.043188333333334,pittcssa
3819,3,4.304959566666667,pittcssa
3820,20,3.3572147649999997,pittcssa
3822,3,5.106326,pittcssa
3823,4,3.49267475,pittcssa
3824,12,2.6772846499999994,pittcssa
3826,5,3.0837956,pittcssa
3827,11,3.239365727272727,pittcssa
3828,9,3.341980111111111,pittcssa
3829,8,3.9334778749999995,pittcssa
3831,5,5.2643944,pittcssa
3833,6,2.1079579833333333,pittcssa
3834,11,3.0880392727272725,pittcssa
3835,10,2.8104147999999998,pittcssa
3836,13,3.8928679230769223,pittcssa
3837,7,2.7920436428571427,pittcssa
3838,10,4.325868699999999,pittcssa
3839,10,3.3188089599999997,pittcssa
3841,5,4.1520698000000005,pittcssa
3842,10,3.4070605900000004,pittcssa
3843,5,4.295291000000001,pittcssa
3844,4,4.1112995,pittcssa
3847,4,4.7088515,pittcssa
3848,4,4.7088515,pittcssa
3849,17,3.431561535294118,pittcssa
3850,12,3.0249168333333336,pittcssa
3852,10,3.9424109,pittcssa
3853,9,3.2904755,pittcssa
3854,12,3.140469075,pittcssa
3855,3,4.227365,pittcssa
3856,4,4.1126267499999996,pittcssa
3857,9,3.1699203555555555,pittcssa
3858,5,4.6023578,pittcssa
3859,14,3.3063033214285715,pittcssa
3860,7,3.5637688571428567,pittcssa
3861,3,3.5086731000000007,pittcssa
3862,4,5.313683749999999,pittcssa
3863,3,4.4933863333333335,pittcssa
3864,4,4.33955075,pittcssa
3865,4,3.7972230000000002,pittcssa
3866,11,2.961397636363636,pittcssa
3868,4,3.8778397499999997,pittcssa
3869,24,2.868037875,pittcssa
3870,5,4.364942600000001,pittcssa
3871,12,4.087176275,pittcssa
3872,3,4.463151666666666,pittcssa
3873,4,3.57155185,pittcssa
3874,10,3.2204143699999994,pittcssa
3875,6,3.3800310000000002,pittcssa
3876,5,3.4023324,pittcssa
3877,19,2.8455881263157896,pittcssa
3878,17,2.949462741176471,pittcssa
3879,11,3.332301363636363,pittcssa
3881,9,3.151983566666667,pittcssa
3882,9,3.151983566666667,pittcssa
3883,4,4.40801515,pittcssa
3884,20,3.6122358000000006,pittcssa
3885,4,4.7088515,pittcssa
3887,13,3.2545837384615384,pittcssa
3888,5,3.3875721999999997,pittcssa
3889,4,5.3699295,pittcssa
3890,7,3.9085735714285716,pittcssa
3891,6,3.599045483333333,pittcssa
3892,11,3.253541827272727,pittcssa
3894,6,4.223609783333333,pittcssa
3895,6,4.1169647,pittcssa
3896,6,4.1169647,pittcssa
3897,6,4.4809125,pittcssa
3899,4,4.5530045,pittcssa
3900,9,4.044238555555555,pittcssa
3901,4,4.725446,pittcssa
3902,4,4.1556625,pittcssa
3903,10,3.5953509500000003,pittcssa
3904,5,3.3869852799999998,pittcssa
3905,7,2.7616217285714284,pittcssa
3907,6,4.008252783333333,pittcssa
3908,7,3.2335898571428574,pittcssa
3909,17,2.9480820947058826,pittcssa
3910,8,3.91109875,pittcssa
3911,8,2.7692759500000004,pittcssa
3912,8,3.5719567874999996,pittcssa
3913,20,3.462482655,pittcssa
3916,3,3.360175333333333,pittcssa
3917,5,3.6019915999999994,pittcssa
3921,7,3.355746357142857,pittcssa
3923,3,4.467752233333333,pittcssa
3925,6,4.027412166666667,pittcssa
3927,15,2.3933326533333337,pittcssa
3928,4,4.038874425,pittcssa
3930,9,3.4580726999999998,pittcssa
3931,4,3.6669877499999997,pittcssa
3932,8,3.7079768874999997,pittcssa
3933,6,2.599807183333333,pittcssa
3934,6,3.5457880000000004,pittcssa
3935,5,2.14645068,pittcssa
3936,6,4.42053755,pittcssa
3937,4,3.8206225000000003,pittcssa
3939,4,4.0910005,pittcssa
3940,6,4.590585333333333,pittcssa
3941,7,3.9085735714285716,pittcssa
3942,6,3.599045483333333,pittcssa
3943,11,3.253541827272727,pittcssa
3945,6,4.223609783333333,pittcssa
3947,27,3.2407477851851842,pittcssa
3948,5,4.93588,pittcssa
3949,17,3.7524562823529415,pittcssa
3950,12,3.858986508333333,pittcssa
3951,3,3.914776,pittcssa
3952,3,3.7853030000000003,pittcssa
3953,5,3.9384783999999997,pittcssa
3954,8,4.0292285,pittcssa
3955,3,3.4667050000000006,pittcssa
3956,4,4.084574,pittcssa
3957,3,4.043188333333334,pittcssa
3958,6,4.05813235,pittcssa
3959,6,4.05813235,pittcssa
3960,4,5.353069,pittcssa
3962,15,3.3005164000000002,pittcssa
3963,7,4.671229285714285,pittcssa
3964,8,3.4130814999999997,pittcssa
3965,8,3.0585532,pittcssa
3966,5,3.8076786,pittcssa
3967,9,2.3026392777777773,pittcssa
3968,16,3.6079304812500004,pittcssa
3969,6,3.735679166666667,pittcssa
3970,12,3.5567014999999995,pittcssa
3971,22,3.2790054954545456,pittcssa
3972,9,2.3026392777777773,pittcssa
3973,6,2.8159237999999998,pittcssa
3974,7,3.345020571428571,pittcssa
3975,10,4.2634861,pittcssa
3976,3,3.517427,pittcssa
3978,7,3.2332777714285714,pittcssa
3979,4,3.90199525,pittcssa
3980,13,4.030388530769231,pittcssa
3981,8,3.2897819375,pittcssa
3982,5,3.4442812000000003,pittcssa
3984,15,3.5038053600000003,pittcssa
3985,14,3.3967769642857144,pittcssa
3986,3,4.944947,pittcssa
3988,5,4.05089756,pittcssa
3989,7,3.345020571428571,pittcssa
3990,4,3.8225204999999995,pittcssa
3991,6,2.4784437,pittcssa
3993,3,4.432212333333333,pittcssa
3994,3,3.576318333333333,pittcssa
3995,7,3.2803920714285715,pittcssa
3996,16,3.4252349687500003,pittcssa
3997,4,4.385306750000001,pittcssa
3998,6,5.029399333333333,pittcssa
3999,6,3.0444792833333327,pittcssa
4000,3,2.314988833333333,pittcssa
4001,4,4.269923,pittcssa
4002,6,3.213170283333333,pittcssa
4003,3,3.1102746666666667,pittcssa
4004,4,4.33967525,pittcssa
4005,12,3.475930499999999,pittcssa
4007,7,3.808080985714286,pittcssa
4008,5,3.4442812000000003,pittcssa
4010,15,3.5038053600000003,pittcssa
4011,10,3.730288540000001,pittcssa
4012,7,4.389769028571428,pittcssa
4013,6,3.213170283333333,pittcssa
4014,3,3.1102746666666667,pittcssa
4015,4,4.1222780000000006,pittcssa
4016,3,3.9289233333333335,pittcssa
4017,4,5.131574,pittcssa
4018,4,4.7088515,pittcssa
4019,5,3.0837956,pittcssa
4020,11,3.239365727272727,pittcssa
4021,9,3.341980111111111,pittcssa
4022,3,2.5956449333333333,pittcssa
4024,7,3.9864099999999993,pittcssa
4025,26,3.1182175269230763,pittcssa
4026,4,4.477219,pittcssa
4027,8,4.101682875,pittcssa
4029,6,3.425645333333333,pittcssa
4030,5,3.0266585200000002,pittcssa
4031,10,3.4315841399999996,pittcssa
4032,10,3.6119713299999994,pittcssa
4033,5,2.8200262,pittcssa
4034,12,3.0249168333333336,pittcssa
4036,4,4.752534499999999,pittcssa
4037,10,3.6119713299999994,pittcssa
4038,5,2.8200262,pittcssa
4039,8,4.059730125,pittcssa
4040,12,3.6977490583333332,pittcssa
4041,6,3.0444792833333327,pittcssa
4042,3,2.314988833333333,pittcssa
4043,6,3.213170283333333,pittcssa
4044,3,3.1102746666666667,pittcssa
4045,6,3.213170283333333,pittcssa
4046,3,3.1102746666666667,pittcssa
4047,15,3.852141333333334,pittcssa
4048,12,2.7557397999999993,pittcssa
4049,20,2.9831624850000003,pittcssa
4050,8,2.7692759500000004,pittcssa
4051,8,3.5719567874999996,pittcssa
4052,10,3.8875884999999997,pittcssa
4053,15,3.2638992066666663,pittcssa
4054,5,2.7750496,pittcssa
4055,7,3.4508830000000006,pittcssa
4056,10,2.64804465,pittcssa
4057,8,3.239833875,pittcssa
4059,6,4.632170666666667,pittcssa
4060,6,5.261889166666666,pittcssa
4061,4,4.223986249999999,pittcssa
4063,7,3.7728338571428575,pittcssa
4064,7,3.355746357142857,pittcssa
4066,3,4.467752233333333,pittcssa
4068,6,4.027412166666667,pittcssa
4073,7,3.9085735714285716,pittcssa
4074,6,3.599045483333333,pittcssa
4075,11,3.253541827272727,pittcssa
4077,6,4.223609783333333,pittcssa
4078,10,3.1839542599999997,pittcssa
4079,25,2.593085952,pittcssa
4080,8,2.5988521625,pittcssa
4081,14,3.4703097285714293,pittcssa
4082,13,3.158572261538462,pittcssa
4083,3,4.043188333333334,pittcssa
4084,8,2.4687935750000003,pittcssa
4085,3,3.894247,pittcssa
4086,9,3.630369888888889,pittcssa
4087,3,4.1826463333333335,pittcssa
4090,5,2.8200262,pittcssa
4091,5,3.4442812000000003,pittcssa
4092,8,2.7692759500000004,pittcssa
4093,8,3.76192775,pittcssa
4094,6,3.186047083333333,pittcssa
4095,7,3.355746357142857,pittcssa
4097,3,4.467752233333333,pittcssa
4099,6,4.027412166666667,pittcssa
4100,6,3.312372133333333,pittcssa
4101,5,4.0767184,pittcssa
4102,8,4.059730125,pittcssa
4103,12,3.6977490583333332,pittcssa
4106,11,2.2239426545454544,pittcssa
4107,12,2.9643256166666667,pittcssa
4108,19,2.9370008157894736,pittcssa
4110,7,3.6085005714285714,pittcssa
4111,4,5.871429,pittcssa
4112,8,2.426911025,pittcssa
4113,3,2.7594069666666665,pittcssa
4114,3,2.8752416666666663,pittcssa
4115,4,4.33967525,pittcssa
4116,3,2.4582594666666666,pittcssa
4117,7,3.550704028571428,pittcssa
4118,8,3.5331159999999997,pittcssa
4119,8,3.0430493375,pittcssa
4120,6,3.6436363333333333,pittcssa
4121,3,3.361955333333333,pittcssa
4122,10,3.4113986499999998,pittcssa
4123,9,3.298146144444444,pittcssa
4124,4,4.7088515,pittcssa
4125,6,4.129045166666667,pittcssa
4127,7,3.5808976714285707,pittcssa
4128,4,4.50557925,pittcssa
4129,3,3.8824323333333335,pittcssa
4130,9,3.6506614444444443,pittcssa
4131,4,3.91452025,pittcssa
4132,4,3.60773645,pittcssa
4134,6,3.7824533333333332,pittcssa
4135,4,4.790849499999999,pittcssa
4136,4,3.1813712499999998,pittcssa
4137,6,2.663825,pittcssa
4138,7,3.723343028571428,pittcssa
4139,4,3.91452025,pittcssa
4140,4,3.60773645,pittcssa
4142,6,3.7824533333333332,pittcssa
4143,4,4.790849499999999,pittcssa
4144,4,3.1813712499999998,pittcssa
4145,6,2.663825,pittcssa
4146,4,4.575455,pittcssa
4149,11,3.2007458000000004,pittcssa
4150,16,3.5127593375,pittcssa
4151,8,3.2166282500000007,pittcssa
4152,4,5.0080555,pittcssa
4153,10,4.17254,pittcssa
4154,6,3.7657519166666664,pittcssa
4155,11,4.032902109090909,pittcssa
4156,26,3.1394618615384613,pittcssa
4157,4,4.2101085,pittcssa
4158,12,4.069800399999999,pittcssa
4159,4,4.7088515,pittcssa
4161,6,4.415038833333333,pittcssa
4162,4,3.8778397499999997,pittcssa
4163,26,3.196519380769231,pittcssa
4164,8,4.42471775,pittcssa
4165,7,3.355746357142857,pittcssa
4167,3,4.467752233333333,pittcssa
4169,6,4.027412166666667,pittcssa
4170,3,3.9408273333333335,pittcssa
4171,7,3.0840684428571428,pittcssa
4172,7,3.0840684428571428,pittcssa
4173,4,3.7053665000000002,pittcssa
4174,8,3.33967975,pittcssa
4175,12,2.7557397999999993,pittcssa
4176,20,2.9831624850000003,pittcssa
4177,9,3.1522242222222223,pittcssa
4178,11,4.1073155727272725,pittcssa
4179,11,2.988146054545455,pittcssa
4180,4,2.99289975,pittcssa
4182,4,3.8778397499999997,pittcssa
4183,6,2.81877355,pittcssa
4184,10,3.8952397999999997,pittcssa
4185,7,3.891376285714285,pittcssa
4186,11,2.6256639909090906,pittcssa
4187,8,3.3263946875,pittcssa
4188,10,3.6377878000000003,pittcssa
4189,6,3.428761833333333,pittcssa
4192,14,3.6888313571428575,pittcssa
4193,5,3.878039,pittcssa
4194,6,4.097922499999999,pittcssa
4195,8,4.5014523375,pittcssa
4197,13,2.7674464076923075,pittcssa
4198,4,4.19769775,pittcssa
4199,4,4.00771975,pittcssa
4200,4,5.043783250000001,pittcssa
4201,4,4.5591165,pittcssa
4202,5,4.906590799999999,pittcssa
4204,3,4.431187666666666,pittcssa
4205,10,4.17254,pittcssa
4206,15,3.3322584933333332,pittcssa
4207,10,4.0754503,pittcssa
4208,5,3.1926414000000003,pittcssa
4210,7,3.0326877142857147,pittcssa
4211,3,3.4620976666666667,pittcssa
4212,3,2.8555616666666666,pittcssa
4213,8,4.5014523375,pittcssa
4214,13,2.802894461538462,pittcssa
4215,7,3.3724583285714287,pittcssa
4216,7,2.686612942857143,pittcssa
4217,9,3.471617222222222,pittcssa
4218,5,3.05741892,pittcssa
4219,6,3.2465286166666663,pittcssa
4220,3,3.9463329999999996,pittcssa
4222,5,3.61585364,pittcssa
4224,11,3.4436167454545457,pittcssa
4225,31,3.2049742032258064,pittcssa
4226,8,3.6985638625,pittcssa
4227,10,2.7391958,pittcssa
4228,8,3.754796625,pittcssa
4229,9,4.325903888888889,pittcssa
4230,15,3.1437543399999996,pittcssa
4231,3,3.5101193333333334,pittcssa
4232,4,3.0437485000000004,pittcssa
4233,3,4.436338666666667,pittcssa
4234,7,4.062847542857143,pittcssa
4235,5,2.9824416000000005,pittcssa
4236,7,3.2181591,pittcssa
4238,3,2.670400433333333,pittcssa
4239,3,5.263287666666667,pittcssa
4240,9,3.0121096555555553,pittcssa
4243,3,4.043188333333334,pittcssa
4244,6,3.798953683333334,pittcssa
4245,5,3.47741392,pittcssa
4246,10,4.0854415,pittcssa
4247,8,4.09791425,pittcssa
4248,6,3.798953683333334,pittcssa
4249,8,3.0408574375,pittcssa
4250,5,3.7442447999999997,pittcssa
4251,5,3.47741392,pittcssa
4252,3,4.475896666666666,pittcssa
4255,11,3.7146863909090913,pittcssa
4256,13,3.6557735076923086,pittcssa
4258,16,2.4786457687499994,pittcssa
4259,8,4.051580625,pittcssa
4260,31,3.403894941935483,pittcssa
4262,13,3.447468776923077,pittcssa
4263,35,3.323139368571429,pittcssa
4264,9,3.0598414444444444,pittcssa
4265,5,3.4341872,pittcssa
4266,7,3.8250981428571427,pittcssa
4268,7,2.8592800142857135,pittcssa
4269,7,2.3001984714285717,pittcssa
4270,9,3.0598414444444444,pittcssa
4271,5,3.4341872,pittcssa
4272,7,3.8250981428571427,pittcssa
4274,7,2.8592800142857135,pittcssa
4275,7,2.3001984714285717,pittcssa
4276,5,5.0074628,pittcssa
4277,6,4.020124666666667,pittcssa
4278,20,3.174568060000001,pittcssa
4279,3,4.043188333333334,pittcssa
4280,10,4.304785400000001,pittcssa
4281,10,3.23922683,pittcssa
4282,16,3.8685737499999995,pittcssa
4283,4,4.22163,pittcssa
4285,5,4.3960616,pittcssa
4286,3,4.147795333333334,pittcssa
4288,3,4.795119566666667,pittcssa
4290,10,2.7664926000000003,pittcssa
4292,7,2.9479847428571433,pittcssa
4293,3,4.727289,pittcssa
4295,8,4.153527125,pittcssa
4296,9,3.0598414444444444,pittcssa
4297,5,3.4341872,pittcssa
4298,7,3.8250981428571427,pittcssa
4300,7,2.8592800142857135,pittcssa
4301,7,2.3001984714285717,pittcssa
4303,28,2.933278225,pittcssa
4304,3,3.1717254333333336,pittcssa
4305,7,3.873645428571428,pittcssa
4306,3,5.458649333333334,pittcssa
4307,11,2.9699812181818186,pittcssa
4308,3,5.436207333333333,pittcssa
4309,4,3.3745632750000003,pittcssa
4310,7,4.019192285714285,pittcssa
4311,3,4.020026333333333,pittcssa
4313,20,3.798977,pittcssa
4315,3,4.501851,pittcssa
4316,7,4.454673714285714,pittcssa
4317,7,3.8624044571428575,pittcssa
4318,4,3.257472025,pittcssa
4320,5,5.484792799999999,pittcssa
4321,3,4.124543,pittcssa
4322,8,3.1923581999999997,pittcssa
4323,7,3.772328285714285,pittcssa
4324,9,3.7087398888888887,pittcssa
4327,5,3.2085782000000003,pittcssa
4328,3,4.87312,pittcssa
4329,4,4.76984575,pittcssa
4330,6,2.9656495333333335,pittcssa
4331,7,3.7796158571428573,pittcssa
4332,7,4.372900657142857,pittcssa
4333,6,3.3560738333333333,pittcssa
4334,3,4.661976666666667,pittcssa
4335,37,3.409431443243243,pittcssa
4336,9,3.6463274444444442,pittcssa
4337,9,2.9586022222222224,pittcssa
4338,20,3.4081373,pittcssa
4340,5,4.49925,pittcssa
4341,33,2.8711819903030302,pittcssa
4345,3,5.059897,pittcssa
4346,11,4.4056261818181826,pittcssa
4347,6,2.9656495333333335,pittcssa
4348,7,3.7796158571428573,pittcssa
4349,7,4.372900657142857,pittcssa
4350,5,3.7898728,pittcssa
4351,3,4.848118666666667,pittcssa
4352,3,3.8137303333333334,pittcssa
4353,3,5.514968,pittcssa
4354,5,3.9619796000000003,pittcssa
4355,10,2.86100217,pittcssa
4356,9,3.1357164777777777,pittcssa
4357,10,3.3800178099999996,pittcssa
4358,3,4.387754999999999,pittcssa
4359,10,3.4046052600000003,pittcssa
4360,5,4.6460604000000005,pittcssa
4361,7,5.160939714285715,pittcssa
4362,9,3.695497566666667,pittcssa
4363,6,3.785732766666667,pittcssa
4364,10,3.2541955000000002,pittcssa
4365,4,3.2670555,pittcssa
4366,7,4.4852297142857145,pittcssa
4367,4,3.2670555,pittcssa
4368,6,2.485974833333333,pittcssa
4369,7,3.6668414285714284,pittcssa
4370,3,4.006818333333333,pittcssa
4372,13,4.8236774615384626,pittcssa
4373,8,3.731308775,pittcssa
4374,6,3.267155633333333,pittcssa
4375,8,3.3471533999999994,pittcssa
4376,11,3.0292728272727274,pittcssa
4377,4,3.2389919999999996,pittcssa
4378,6,3.8807271666666665,pittcssa
4379,13,4.232435307692308,pittcssa
4380,3,3.3334689999999996,pittcssa
4381,4,3.35790475,pittcssa
4382,12,4.171232583333334,pittcssa
4383,3,3.3334689999999996,pittcssa
4384,4,3.35790475,pittcssa
4385,6,3.654682133333333,pittcssa
4386,8,3.54861725,pittcssa
4387,30,3.448300680000001,pittcssa
4388,3,2.5509622333333333,pittcssa
4390,10,3.41014207,pittcssa
4391,6,4.2100938333333335,pittcssa
4392,5,3.2668678,pittcssa
4393,11,3.7626223545454547,pittcssa
4394,8,3.1532693749999994,pittcssa
4395,7,2.4279200142857142,pittcssa
4396,9,2.8710958888888887,pittcssa
4398,3,3.416373,pittcssa
4399,4,4.0375292499999995,pittcssa
4401,7,3.7511569285714286,pittcssa
4402,12,3.6279479583333334,pittcssa
4403,5,3.0440308000000003,pittcssa
4405,3,5.669720000000001,pittcssa
4406,3,6.019938,pittcssa
4407,17,3.449277723529411,pittcssa
4408,4,3.7865147500000003,pittcssa
4409,4,3.8558445,pittcssa
4410,10,2.69334492,pittcssa
4411,4,3.3061805,pittcssa
4412,20,2.898880545,pittcssa
4413,12,3.1398471000000003,pittcssa
4414,11,4.676350545454545,pittcssa
4415,4,3.971431999999999,pittcssa
4416,6,3.4694705,pittcssa
4417,16,3.6496725374999994,pittcssa
4418,6,4.473143166666667,pittcssa
4419,8,4.6630724,pittcssa
4420,12,2.0961928833333334,pittcssa
4421,11,2.7701623454545454,pittcssa
4422,16,2.7814047375,pittcssa
4423,7,4.2487067142857144,pittcssa
4424,4,4.925802,pittcssa
4425,3,4.910826,pittcssa
4426,5,3.1202088,pittcssa
4427,10,2.59103138,pittcssa
4428,16,3.4219931,pittcssa
4429,7,4.466130428571429,pittcssa
4430,5,3.676187,pittcssa
4431,12,2.7635735166666664,pittcssa
4432,9,3.1509991,pittcssa
4433,15,2.9419632893333327,pittcssa
4434,4,4.70282625,pittcssa
4435,13,3.197855984615385,pittcssa
4436,12,3.539344675,pittcssa
4437,8,3.134955425,pittcssa
4438,8,3.5334305125000003,pittcssa
4439,5,2.67057506,pittcssa
4440,14,2.711812642857143,pittcssa
4441,7,2.900282642857143,pittcssa
4442,16,3.33968655625,pittcssa
4443,5,2.9609436000000002,pittcssa
4444,6,3.1148434166666665,pittcssa
4445,5,3.84908436,pittcssa
4446,6,3.772168666666666,pittcssa
4447,28,3.2081535535714285,pittcssa
4448,47,3.2167312170212763,pittcssa
4449,6,3.66055,pittcssa
4450,7,2.697316971428571,pittcssa
4451,5,3.4237139999999995,pittcssa
4452,3,3.8769380000000004,pittcssa
4453,10,3.3393604700000004,pittcssa
4454,4,3.87391825,pittcssa
4455,3,3.2888110000000004,pittcssa
4456,6,3.1810568333333333,pittcssa
4457,23,2.9730746739130436,pittcssa
4458,5,3.4094887999999997,pittcssa
4459,9,3.124686222222222,pittcssa
4460,7,3.2314001428571433,pittcssa
4461,4,4.25556975,pittcssa
4462,5,4.0979526,pittcssa
4463,3,3.1238313333333334,pittcssa
